OBJNAME,OBJNAME_SOURCE,GAIADR2ID,GAIAID_SOURCE,RA_DEG,RA_SOURCE,DEC_DEG,DEC_SOURCE,PMRA,PMRA_SOURCE,PMDE,PMDE_SOURCE,PLX,PLX_SOURCE,RV,RV_SOURCE,GMAG,GMAG_SOURCE,BPMAG,BPMAG_SOURCE,RPMAG,RPMAG_SOURCE,EPOCH,EPOCH_SOURCE,TEFF,TEFF_SOURCE,ALIASES,ALIASES_SOURCE,USED,UHASH
F_22_LYN,update-id-gsheet,976893923544104576,update-id-gsheet,112.4838937146464,database-gaia-id,49.67210255322727,database-gaia-id,111.26931963154276,database-gaia-id,-83.38069728552055,database-gaia-id,49.02873109857197,database-gaia-id,-26.960384208133178,database-gaia-id,5.202373504638672,database-gaia-id,5.495455741882324,database-gaia-id,4.86266565322876,database-gaia-id,2015.5,database-gaia-id,6340.0,HEADER[CFHT],(F) 22 Lyn|PPM  49904|GC  9992|UBV M  13284|GSC 03401-01647|IRAS 07262+4946|GEN# +1.00058855|SKY# 13715|HIP  36439|TD1 10148|IDS 07223+4952 A|GCRV  4976|WDS J07299+4940A|TYC 3401-1647-1|HIC  36439|AKARI-IRC-V1 J0729560+494020|Gaia DR2 976893923544104576|AG+49  752|UBV    7210|*  22 Lyn|** ENG   31A|SAO  41808|WEB  7251|GJ  9234|YZ  49  2861|CSI+49  1630  1|HD  58855|BD+49  1630|PLX 1757.00|2MASS J07295595+4940207|uvby98 100058855|CCDM J07299+4941A|YPAC 448|PLX 1757|ROT  1204|HR  2849,database-gaia-id,1,1d481e0b1904403803871f90780397a91cfa72a2df58c297aab72577c2f678aa
G076_3829_00_6210,update-id-gsheet,2057825007406686208,update-id-gsheet,306.8615429832732,database-gaia-id,37.37993313249108,database-gaia-id,-2.487986827621304,database-gaia-id,-6.347665721724157,database-gaia-id,0.5984027031812641,database-gaia-id,0.0,database-gaia-id,17.819852828979492,database-gaia-id,20.407007217407227,database-gaia-id,15.73763942718506,database-gaia-id,2015.5,database-gaia-id,6000.0,HEADER[CFHT],G076.3829-00.6210|2MASSI J2027268+372248|[GFM2004b] S106 50|[STK2009b] 305|2MASS J20272677+3722477|Gaia DR2 2057825007406686208,database-gaia-id,1,0bacd810a7888398fadd93fbc041d09b3b7ddd8b0305bc44d07b64306cd35592
G240_52,update-id-gsheet,1637129421705453952,update-id-gsheet,258.7676272967759,database-gaia-id,66.88173165046021,database-gaia-id,-176.95482562830125,database-gaia-id,-301.9275753984972,database-gaia-id,33.708822311035384,database-gaia-id,0.0,database-gaia-id,12.905259132385254,database-gaia-id,14.461380958557127,database-gaia-id,11.700095176696776,database-gaia-id,2015.5,database-gaia-id,3250.0,HEADER[CFHT],G240-52|UCAC4 785-026510|Gaia DR2 1637129421705453952|NLTT 44517|PM J17150+6652|USNO-B1.0 1568-00183362|LSPM J1715+6652|G 240-52|2MASS J17150473+6652591,database-gaia-id,1,a5202671991f651b9b0b0b1644cd31d58e1ec624b2f881d02a36d762e7c291a8
GAMEQU,update-id-gsheet,1744662586614707072,update-id-gsheet,317.58561546485686,database-gaia-id,10.130926039676488,database-gaia-id,45.341947024108485,database-gaia-id,-151.50599528469485,database-gaia-id,28.770520303989684,database-gaia-id,,,4.593674659729004,database-gaia-id,4.79139518737793,database-gaia-id,4.447371482849121,database-gaia-id,2015.5,database-gaia-id,9900.0,HEADER[CFHT],gamEqu|HD 201601|ROT  3082|IRAS 21079+0955|2MASS J21102048+1007537|GCRV 13305|HR  8097|BD+09  4732|PMC 90-93  1102|Gaia DR2 1744662586614707072|GSC 01108-02583|WDS J21103+1008A|* gam Equ|PLX 5091.00|Renson 56210|USNO-B1.0 1001-00586248|JP11  3320|GEN# +1.00201601|N30 4680|IDS 21055+0944 A|CCDM J21104+1007A|** KNT    5A|** STF 4054A|UBV   18317|TYC 1108-2583-1|uvby98 100201601|[HFE83] 1422|1RXS J211019.9+100727|WEB 19021|SRS  31555|LSPM J2110+1007|*   5 Equ|* gam Equ A|PLX 5091|YZ   9 10603|UBV M  25493|SAO 126593|HD 201601A|gammaEqu|V* gam Equ|ASCC  991130|FK5 1555|HIP 104521|CSI+09  4732  1|BD+09  4732A|GC 29591|TD1 27750|ADS 14702 A|HIC 104521|** BU   71A|SKY# 40281|AG+09 2937|PPM 139704,database-gaia-id,1,83defd8452fbd624e18fc4a34bab808228df097376390fa0bbd53324bf284138
GAMOPH,update-id-gsheet,4472097420944264192,update-id-gsheet,266.9730660831908,database-gaia-id,2.7069581651097185,database-gaia-id,-22.44288123398685,database-gaia-id,-69.84411607907367,database-gaia-id,33.289567132697115,database-gaia-id,,,3.6492626667022714,database-gaia-id,3.768831253051758,database-gaia-id,3.698628187179565,database-gaia-id,2015.5,database-gaia-id,9000.0,HEADER[CFHT],gamOph|YZ   2  5925|HD 161868|FK5  668|SAO 122754|PPM 164596|PMC 90-93   474|GEN# +5.13590013|AG+02 2151|uvby98 100161868|HIP  87108|TD1 21008|WEB 14695|TYC  420-1962-1|GC 24162|UBV M  22410|UBV   15149|GEN# +1.00161868|PLX 4065|PLX 4065.00|GCRV 10295|N30 3959|SKY# 32181|uvby98 513590013|2MASS J17475355+0242262|* gam Oph|JP11  2893|HIC  87108|WISE J174753.48+024226.0|Gaia DR2 4472097420944264192|BD+02  3403|ROT  2492|HR  6629|HGAM    679|*  62 Oph,database-gaia-id,1,0b6e2bb01b1d909deed1142cb0d6bde41be50095a194fcecf2bead680c788066
GAMSCT,update-id-gsheet,4104122833743954304,update-id-gsheet,277.2994124567512,database-gaia-id,-14.565843544892124,database-gaia-id,4.988548999953662,database-gaia-id,-7.585137591728205,database-gaia-id,11.600098398396591,database-gaia-id,0.0,database-gaia-id,4.58345365524292,database-gaia-id,4.717774391174316,database-gaia-id,4.587762355804443,database-gaia-id,2015.5,database-gaia-id,9016.0,HEADER[CFHT],gamSct|GEN# +1.00170296|ROT  2609|PPM 234600|PMC 90-93   495|JP11  2984|2MASS J18291185-1433567|FK5  696|HIC  90595|GCRV 10944|SACS 405|Gaia DR2 4104122833743954304|BD-14  5071|WEB 15512|PLX 4246|GC 25220|HIP  90595|uvby98 100170296|GSC 05702-02882|TD1 22498|* gam Sct|SAO 161520|N30 4102|YZ 104  6778|TYC 5702-2882-1|UBV   15703|HD 170296|PLX 4246.00|GAMSCT|HR  6930|SKY# 33786|UBV M  22985,database-gaia-id,1,bf9984fc40422a828f53924ebac83f4aa63cf2ecf4a2226da01218490ee7509d
GAMTRI,update-id-gsheet,326109689896474752,update-id-gsheet,34.32884872575569,database-gaia-id,33.84696999908784,database-gaia-id,45.35483491254736,database-gaia-id,-51.61922366655915,database-gaia-id,29.45270087996366,database-gaia-id,0.0,database-gaia-id,3.911856651306152,database-gaia-id,4.02802038192749,database-gaia-id,3.982555866241455,database-gaia-id,2015.5,database-gaia-id,9200.0,HEADER[CFHT],gamTri|IRAS 02143+3336|GEN# +1.00014055|ROT   320|FK5   79|GC  2742|SAO  55427|SKY#  3374|HIP  10670|GAMTRI|UBV M   8847|CEL    245|SRS  30079|JP11   614|PMC 90-93    57|2MASS J02171888+3350500|GCRV  1264|TYC 2318-1875-1|HR   664|PLX  468.00|TD1  1325|BD+33   397|AG+33  212|[DML87]  45|Gaia DR2 326109689896474752|HD  14055|PLX  468|*   9 Tri|UBV    2304|WEB  2246|* gam Tri|N30  463|PPM  67170|HIC  10670|WISE J021718.90+335049.4|uvby98 100014055,database-gaia-id,1,03fe9a7ef5f4e3b5315bc9557ab7704ea938ce0ab260095ebe87e2e671797e45
GJ1002,update-id-gsheet,2441630500517079808,update-id-gsheet,1.6764641244063048,database-gaia-id,-7.546212317389292,database-gaia-id,-811.4803545203705,database-gaia-id,-1892.9045860487563,database-gaia-id,206.2134325090654,database-gaia-id,-39.74,HEADER[CFHT],11.780394554138184,database-gaia-id,14.09605312347412,database-gaia-id,10.404629707336426,database-gaia-id,2015.5,database-gaia-id,2900.0,HEADER[CFHT],GJ1002|NLTT   248|GJ  1002|FBS L 10-3|LHS     2|NSV 15022|GEN# +9.80158027|JP11  5942|WISEA J000642.61-073237.0|USNO 210|UCAC4 413-000170|8pc 213.00|Zkh   3|PM 00042-0747|Gaia DR2 2441630500517079808|PLX    9.01|Karmn J00067-075|FBS 0004-077|PLX    9.0|UBV M  53816|[RHG95]    19|G 158-27|2MASS J00064325-0732147,database-gaia-id,1,e9ffb2bdcd29d0e3d50c197f3cc8678db0cad4c0a03e4561a2caaddba77ac59e
GJ1012,update-id-gsheet,2430731144829585280,update-id-gsheet,7.163016030007904,database-gaia-id,-6.667108017715324,database-gaia-id,-327.51737109143465,database-gaia-id,-800.4891126639305,database-gaia-id,74.774939023992,database-gaia-id,-12.4,HEADER[CFHT],10.89467716217041,database-gaia-id,12.432300567626951,database-gaia-id,9.71614933013916,database-gaia-id,2015.5,database-gaia-id,3200.0,HEADER[CFHT],GJ1012|LFT   46|GJ  1012|GEN# +9.80031053|PM J00286-0639|LPM  25|Karmn J00286-066|PM 00261-0656|CSI-06-00262|NLTT  1515|G 158-85|UCAC4 417-000584|WISEA J002839.22-063957.7|PLX   79.0|[RHG95]    89|LHS  1084|PLX   77.01|Gaia DR2 2430731144829585280|L  867-16|GCRV 26240|UBV M  42310|2MASS J00283948-0639481|LP  645-35|LTT   254|G  31-53,database-gaia-id,1,5a32fe987f6769b500a519713bff5fde76881deadb0b3806fe1d26e79a787451
GJ1026A,update-id-gsheet,2788769028896753664,update-id-gsheet,15.812059100965088,database-gaia-id,20.09807574146135,database-gaia-id,672.249091488233,database-gaia-id,50.85082811314804,database-gaia-id,62.627018965533765,database-gaia-id,20.3,HEADER[CFHT],10.657160758972168,database-gaia-id,11.906172752380373,database-gaia-id,9.570182800292969,database-gaia-id,2015.5,database-gaia-id,3800.0,HEADER[CFHT],GJ1026A|WDS J01032+2006A|Gaia DR2 2788769028896753664|LTT 10376|LHS  1180|GJ1026|LFT   98|GJ  1026 A|NLTT  3462|[RHG95]   206|LP  406-76|CCDM J01032+2006A|TYC 1195-960-3|G  33-35A|PM J01032+2005S|IDS 00579+1934 A|LSPM J0103+2005W|L 1229-11 A|** LDS  873A|PM 01005+1950A,database-gaia-id,1,e5e964eeda0c7ce5c951a6874e9575155abeb99da3f814dd367b45e45b4663e6
GJ1026B,update-id-gsheet,2788757282161376512,update-id-gsheet,15.812671628206404,database-gaia-id,20.09845815070058,database-gaia-id,677.5482243934282,database-gaia-id,26.765497679069256,database-gaia-id,62.10002995327582,database-gaia-id,20.0,HEADER[CFHT],11.689075469970703,database-gaia-id,13.254902839660645,database-gaia-id,10.441943168640137,database-gaia-id,2015.5,database-gaia-id,3500.0,HEADER[CFHT],GJ1026B|G  33-35B|LP  406-77|[RHG95]   207|NLTT  3463|LHS  1181|IDS 00579+1934 B|PM J01032+2005N|L 1229-11 B|CCDM J01032+2006B|PM 01005+1950B|LSPM J0103+2005E|TYC 1195-960-2|WDS J01032+2006B|LFT   99|LTT 10377|Gaia DR2 2788757282161376512|** LDS  873B|GJ  1026 B,database-gaia-id,1,0afe63aae3eb8e738c51231ee5345c289b34387f92c2f03383b3e0bfe648bd4b
GJ1103,update-id-gsheet,3085716990368639744,update-id-gsheet,117.97893171869912,database-gaia-id,-0.0066640687829571,database-gaia-id,263.384477093979,database-gaia-id,-756.9650791845725,database-gaia-id,107.77588183744778,database-gaia-id,39.0,HEADER[CFHT],11.655409812927246,database-gaia-id,13.50265121459961,database-gaia-id,10.379157066345217,database-gaia-id,2015.5,database-gaia-id,3137.0,HEADER[CFHT],GJ1103|GJ  1103 A|Gaia DR2 3085716990368639744|UBV M  42535|G 112-50|WDS J07519+0001A|GEN# +9.80112050|UCAC4 450-040639|USNO  30|2MASS J07515465-0000117|CSI+00-07494|** LDS 6210A|NSV 17633|Zkh 112|LTT 12077|LHS  1951|LFT  553|PM J07519-0000|NLTT 18545|L  961-1|G 112-50A|[RHG95]  1233|GCRV 26248|LP  603-1,database-gaia-id,1,c4e6283b895e459068ba34d801c6904921d8bfda10dfc702733d2648c2c6dd32
GJ1105,update-id-gsheet,922225002820369152,update-id-gsheet,119.55416818532466,database-gaia-id,41.30073793715854,database-gaia-id,217.00386745248483,database-gaia-id,-687.7614290810731,database-gaia-id,113.08969444521574,database-gaia-id,-20.9,HEADER[CFHT],10.6655912399292,database-gaia-id,12.260366439819336,database-gaia-id,9.465142250061035,database-gaia-id,2015.5,database-gaia-id,3263.0,HEADER[CFHT],GJ1105|ASCC  402755|HIC  38956|LSPM J0758+4118|USNO 133|[RHG95]  1247|GJ  1105|Zkh 115|LHS  1963|PM J07582+4118|HIP  38956|UCAC2  46137824|PLX 1875.01|G 111-47|GEN# +9.80111047|Karmn J07582+413|2MASS J07581269+4118134|UCAC4 657-049582|Gaia DR2 922225002820369152|TYC 2968-1142-1|UBV M  53745|USNO-B1.0 1313-00192853|NLTT 18699,database-gaia-id,1,840e14e9d0f0cacaba5ec93ebf728e4759d882429e6cdf44e0e862cecd43e754
GJ1111,update-id-gsheet,703790044252850688,update-id-gsheet,127.45026554421972,database-gaia-id,26.77337094289352,database-gaia-id,-1113.7447249542556,database-gaia-id,-612.3705447326485,database-gaia-id,279.2901128804506,database-gaia-id,,,12.18565559387207,database-gaia-id,15.118292808532717,database-gaia-id,10.703465461730955,database-gaia-id,2015.5,database-gaia-id,2800.0,HEADER[CFHT],GJ1111|PLX 2016.0|UCAC4 584-042341|PM J08298+2646|LSPM J0829+2646|[RHG95]  1326|Gaia DR2 703790044252850688|G  51-15|GJ  1111|USNO-B1.0 1167-00167383|JP11  5934|8pc 275.80|Karmn J08298+267|NLTT 19635|GEN# +9.80051015|UCAC2  41191231|LHS   248|V* DX Cnc|2MASS J08294949+2646348|[GKL99] 181|JP11  5935|PM 08269+2657|PLX 2016.01|USNO 311|Zkh 118|LTT 18058,database-gaia-id,1,41f1cabbd77794a220ba17be4e0f6afbb050568c718bfc5bd4dd30c9069ad816
GJ1148,update-id-gsheet,772430527947893632,update-id-gsheet,175.43260807231468,database-gaia-id,42.751586224070834,database-gaia-id,-575.6538577809173,database-gaia-id,-89.97354188570677,database-gaia-id,90.76232277100291,database-gaia-id,-9.1,HEADER[CFHT],10.57688808441162,database-gaia-id,12.161713600158691,database-gaia-id,9.377120018005373,database-gaia-id,2015.5,database-gaia-id,3304.0,HEADER[CFHT],GJ1148|Karmn J11417+427|LTT 13210|Ross 1003|2MASS J11414471+4245072|PLX 2703.01|HIC  57050|[RHG95]  1827|UCAC2  46566670|WISEA J114144.08+424506.2|TYC 3016-1877-1|NLTT 28266|Gaia DR2 772430527947893632|Gaia DR1 772430901610348032|HIP  57050|PM J11417+4245|USNO-B1.0 1327-00279297|ASCC  408337|GJ  1148|LSPM J1141+4245|USNO 725|UCAC4 664-056772|G 122-40|LFT  836|LHS  2443|HAT 141-00143,database-gaia-id,1,4863dfabe24b44b1984ab77d0695297513036d424cc3f04b4c1eda11d1e40990
GJ1151,update-id-gsheet,786834302079285632,update-id-gsheet,177.73048660466137,database-gaia-id,48.3732334417636,database-gaia-id,-1545.7036687908674,database-gaia-id,-962.8160740980868,database-gaia-id,124.40735133330487,database-gaia-id,-35.0,HEADER[CFHT],11.693838119506836,database-gaia-id,13.553186416625977,database-gaia-id,10.406258583068848,database-gaia-id,2015.5,database-gaia-id,3118.0,HEADER[CFHT],GJ1151|StKM 2-769|G 122-49|WISEA J115056.09+482228.4|PLX 2739.01|UBV M  53759|PM J11509+4822|USNO 144|LSPM J1150+4822|GALEX 3858637239337622240|[RHG95]  1854|PM 11485+4840|NLTT 28752|USNO-B1.0 1383-00239712|GJ  1151|ILT J115055.50+482225.2|Gaia DR2 786834302079285632|GEN# +9.80122049|Zkh 171|LHS   316|Karmn J11509+483|2MASS J11505787+4822395,database-gaia-id,1,6c4d1f0aeeec1d5cd63037de7aa6c525e61804458caab343df57d74d781a624e
GJ1154,update-id-gsheet,3698534434669937024,update-id-gsheet,183.5648577633785,database-gaia-id,0.6227665470428013,database-gaia-id,-951.9270640230192,database-gaia-id,-284.2857907584889,database-gaia-id,123.77457976946148,database-gaia-id,-12.9,HEADER[CFHT],11.839411735534668,database-gaia-id,13.884758949279783,database-gaia-id,10.501676559448242,database-gaia-id,2015.5,database-gaia-id,2940.0,HEADER[CFHT],GJ1154|UBV M  53449|UCAC4 454-051105|1RXS J121417.5+003730|Karmn J12142+006|LSPM J1214+0037|USNO 236|PM J12142+0037|[GKL99] 253|GEN# +9.80013022|GJ  1154|G  13-22|[ZEH2003] RX J1214.2+0037  3|USNO-B1.0 0906-00208882|[RHG95]  1923|WISEA J121415.86+003723.3|RX J1214.2+0037|PLX 2817.01|LTT 13408|NLTT 30062|Zkh 176|2MASS J12141654+0037263|LHS  2531|UCAC3 182-116001|Gaia DR2 3698534434669937024,database-gaia-id,1,7cb894de0b1229006de64ec50077479ca1cbc0778c88527d3cc4f58162894b5e
GJ1214,update-id-gsheet,4393265392167891712,update-id-gsheet,258.83139908465336,database-gaia-id,4.96067947299482,database-gaia-id,580.4474112141758,database-gaia-id,-749.5877390171612,database-gaia-id,68.26534018946352,database-gaia-id,-9999.99,database-gaia-id,13.008901596069336,database-gaia-id,14.932443618774414,database-gaia-id,11.696242332458496,database-gaia-id,2015.5,database-gaia-id,3000.0,HEADER[CFHT],GJ1214|USNO 256|Gaia DR2 4393265392167891712|G 139-21|UBV M  53793|PM J17153+0457|2MASS J17151894+0457496|** GJ 1214A|GJ  1214|[RHG95]  2724|PLX 3913.01|GEN# +9.80139021|LSPM J1715+0457|WDS J17153+0458A|USNO-B1.0 0949-00280047|LHS  3275|UCAC4 475-063069|WISEA J171519.33+045742.2|NLTT 44431,database-gaia-id,1,ff9f6173a6e3e6b10220939a2eef1de4c4777e0fc3d0475eb80fe14aca6dac6f
GJ1245B,update-id-gsheet,2079073928612821760,update-id-gsheet,298.4818579432316,database-gaia-id,44.412972907657775,database-gaia-id,350.51302061901333,database-gaia-id,-480.1210253543459,database-gaia-id,214.5284635401693,database-gaia-id,,,11.91904640197754,database-gaia-id,14.353371620178224,database-gaia-id,10.511469841003418,database-gaia-id,2015.5,database-gaia-id,2859.0,HEADER[CFHT],GJ1245B|USNO 893|8pc 220.20B|PM J19539+4424E|KIC 8451881|PMSC 19506+4410B|2MASS J19535508+4424550|Gaia DR2 2079073928612821760|** GIC  159B|GJ  1245 B|NLTT 48415|GEN# +9.80208045|LHS  3495|LSPM J1953+4424E|Karmn J19539+444E|[RHG95]  3121|WDS J19539+4425B|G 208-45|UCAC4 673-080524|Zkh 299|USNO 354,database-gaia-id,1,306f86fd7b66cfc4a3e2ae8bbfac17e0d01b300a18abcfa832255a663dd50063
GJ1256,update-id-gsheet,1810616448010879488,update-id-gsheet,310.1469977614715,database-gaia-id,15.502498297900296,database-gaia-id,1321.0041087174982,database-gaia-id,662.235202515934,database-gaia-id,104.889199523468,database-gaia-id,,,11.844593048095703,database-gaia-id,13.709295272827148,database-gaia-id,10.55837631225586,database-gaia-id,2015.5,database-gaia-id,3080.0,HEADER[CFHT],GJ1256|GJ  1256|PLX 4929.11|WISEA J204034.83+153005.8|GEN# +9.80144025|USNO-B1.0 1054-00588142|USNO  80|LHS   495|CSI+15-20382|G 144-25|PM 20382+1519|[RHG95]  3224|UBV M  53805|2MASS J20403364+1529572|NLTT 49676|Zkh 309|PM J20405+1529|LSPM J2040+1529|Gaia DR2 1810616448010879488|Karmn J20405+154,database-gaia-id,1,5f2a8131f8e43b6583f7104e4f70658f66299659e35b07b967dbda11e55494c6
GJ1286,update-id-gsheet,2640434056928150400,update-id-gsheet,353.7969607953757,database-gaia-id,-2.392682456629565,database-gaia-id,781.6683425895666,database-gaia-id,-841.4214940954768,database-gaia-id,139.3100408404015,database-gaia-id,-41.0,HEADER[CFHT],12.64023494720459,database-gaia-id,14.973761558532717,database-gaia-id,11.253122329711914,database-gaia-id,2015.5,database-gaia-id,2900.0,HEADER[CFHT],GJ1286|LHS   546|GALEX 2908236980274858545|[RHG95]  3715|8pc 138.30|GEN# +9.80157077|Zkh 351|USNO 474|NLTT 57290|PLX 5703.11|G 157-77|WISEA J233511.02-022329.7|Gaia DR2 2640434056928150400|EPIC 246333864|GJ  1286|UCAC4 439-123945|2MASS J23351050-0223214|PM J23351-0223|Karmn J23351-023,database-gaia-id,1,b7d49be329a70a25596135729bc1c849131f8781369c6cc5bd26284284a9d5e4
GJ1289,update-id-gsheet,2879455480941956736,update-id-gsheet,355.78134636529524,database-gaia-id,36.5363314154581,database-gaia-id,942.2646250280876,database-gaia-id,-151.39173693406593,database-gaia-id,119.71064446650152,database-gaia-id,-2.5,HEADER[CFHT],11.15336799621582,database-gaia-id,12.9298677444458,database-gaia-id,9.912991523742676,database-gaia-id,2015.5,database-gaia-id,3250.0,HEADER[CFHT],GJ1289|Zkh 354|GJ  1289|Gaia DR2 2879455480941956736|CSI+36-23406|USNO 100|2MASS J23430628+3632132|G 171-12|PLX 5741.21|WISEA J234307.14+363211.5|PM J23431+3632|G 130-4|UBV M  53771|GEN# +9.80130004|USNO 686|[RHG95]  3748|LSPM J2343+3632|NLTT 57748|G 190-43|Karmn J23431+365|LHS  4003|GALEX 6372217670673108177|USNO-B1.0 1265-00549220,database-gaia-id,1,2adc4298544ff80135dfb3386661c7b4406ee83292a09ab7aebf5307e94cfceb
GJ3192A,update-id-gsheet,5153091836072107008,update-id-gsheet,45.460986330180766,database-gaia-id,-16.593064978878022,database-gaia-id,,,,,,,-9999.99,database-gaia-id,10.058674812316896,database-gaia-id,11.617429733276367,database-gaia-id,8.81631088256836,database-gaia-id,2015.5,database-gaia-id,3352.0,HEADER[CFHT],GJ3192A|CCDM J03019-1635BC|GALEX 6380837786000296634|UCAC4 368-003328|LP  771-95|2MASS J03015107-1635306|[RHG95]   538|NLTT  9671|WDS J03019-1633BC|PM J03018-1635B|LTT  1445B|GJ  3192|** RST 2292BC|Gaia DR2 5153091836072107008|GJ 3192|NAME BD-17 588BC|TIC 98796342,database-gaia-id,1,6fe220f0d513fca2c46e94813e40086ac126ab93509374ab304058bd8fcc39a5
GJ3305,update-id-gsheet,3205094369407459456,update-id-gsheet,69.40630139702476,database-gaia-id,-2.491578196071474,database-gaia-id,59.58661843767739,database-gaia-id,-52.41922224144358,database-gaia-id,37.96328519358059,database-gaia-id,0.0,database-gaia-id,9.724726676940918,database-gaia-id,10.83412265777588,database-gaia-id,8.706335067749023,database-gaia-id,2015.5,database-gaia-id,3800.0,HEADER[CFHT],"GJ3305|GJ  3305|UCAC2  30947521|WDS J04376-0228Ca,Cb|RAVE J043737.5-022928|PM J04376-0229|[GKL99] 125|StKM 1-497|[RHG95]   803|ASAS J043737-0229.5|Gaia DR2 3205094369407459456|WDS J04376-0228C|[FS2003] 0207|** KAS    1|** WAL   32C|1RXS J043737.3-022937|RBS   561|2MASS J04373746-0229282",database-gaia-id,1,68143be8613f3d1ddb50226c642de10cb2d4ad6a24c669c2d22af406946b87f2
GJ3378,update-id-gsheet,999747822484300800,update-id-gsheet,90.295130180488,database-gaia-id,59.59319170907981,database-gaia-id,-104.92360133935728,database-gaia-id,-928.7563317721102,database-gaia-id,129.45887126938604,database-gaia-id,2.2,HEADER[CFHT],10.40843105316162,database-gaia-id,12.008722305297852,database-gaia-id,9.211174011230469,database-gaia-id,2015.5,database-gaia-id,3340.0,HEADER[CFHT],GJ3378|PLX 1373.01|LTT 11755|NLTT 15885|Gaia DR2 999747822484300800|G 192-13|LSPM J0601+5935|USNO-B1.0 1495-00160060|[RHG95]   998|2MASS J06011106+5935508|LHS  1805|8pc 132.10|WISEA J060110.89+593540.3|PM J06011+5935|GJ  3378|L 1813-21|LFT  443|LP   86-137,database-gaia-id,1,8ce22ab1e73e7b99291681508ba6091043b27c864a75a449bbe7879d13a7b94b
GJ3470,update-id-gsheet,654687847820642560,update-id-gsheet,119.77350207198953,database-gaia-id,15.391209014255084,database-gaia-id,-185.733991496399,database-gaia-id,-57.263191479316674,database-gaia-id,33.96010735081466,database-gaia-id,26.089736737552283,database-gaia-id,11.35373592376709,database-gaia-id,12.58625316619873,database-gaia-id,10.29057788848877,database-gaia-id,2015.5,database-gaia-id,3600.0,HEADER[CFHT],GJ3470|2MASS J07590587+1523294|NLTT 18739|USNO-B1.0 1053-00160863|PM J07590+1523|LSPM J0759+1523|[RHG95]  1255|Karmn J07590+153|LP  424-4|GJ  3470|UCAC4 527-044913|Gaia DR2 654687847820642560|Cl* Melotte   25    EGG      29,database-gaia-id,1,7afe9be13f02faf08ad6e19dee0b692549c45c0b6c05985e78e71e6cfb4cd70e
GJ3622,update-id-gsheet,3757613049856225792,update-id-gsheet,162.05510201722512,database-gaia-id,-11.342590885961126,database-gaia-id,579.029959034547,database-gaia-id,-1530.1737107368756,database-gaia-id,219.11590478117836,database-gaia-id,2.4,HEADER[CFHT],12.8493013381958,database-gaia-id,15.960090637207031,database-gaia-id,11.358242988586426,database-gaia-id,2015.5,database-gaia-id,2770.0,HEADER[CFHT],GJ3622|2MASSI J1048126-112009|WISEA J104813.03-112025.9|PLX 2516.02|NLTT 25392|Karmn J10482-113|LP  731-58|UCAC4 394-049480|8pc 220.30|LHS   292|[GKL99] 223|[RHG95]  1679|PM J10482-1120|DENIS J104812.6-112009|USNO-B1.0 0786-00215012|UCAC2  27842586|Gaia DR2 3757613049856225792|GJ  3622|UCAC3 158-112504|2MASS J10481258-1120082|USNO 835,database-gaia-id,1,474ac99ccaae680794b5b1eb48b0412a246716b9a02e240da7e664a95bb628b6
GJ3789,update-id-gsheet,1450067137649449728,update-id-gsheet,202.9430705981873,database-gaia-id,29.276211041735067,database-gaia-id,-242.83398856864733,database-gaia-id,-149.76244548068414,database-gaia-id,54.68754389896806,database-gaia-id,,,10.607383728027344,database-gaia-id,12.281963348388672,database-gaia-id,9.379467964172363,database-gaia-id,2015.5,database-gaia-id,3265.0,HEADER[CFHT],GJ3789|V* DG CVn|RX J1331.8+2916|StKM 2-951|RBS  1280|TYC 2003-139-1|UCAC2  42065975|** BEU   17|[RHG95]  2128|[GKL99] 280|GALEX 6379324891286471537|PM J13317+2916|LP  323-158|Karmn J13317+292|[ZEH2003] RX J1331.7+2916  1|UCAC4 597-049666|FIRST J133146.7+291637|SDSS J133146.51+291636.1|1RXS J133146.9+291631|WDS J13318+2917AB|BPS BS 16078-0011|2MASS J13314666+2916368|GJ  3789|2XMM J133146.4+291635|G 165-8B|NLTT 34386|Gaia DR2 1450067137649449728|1SWASP J133146.61+291636.6|USNO-B1.0 1192-00212017|G 165-8|8pc 126.00|ASCC  686757|RX J1331.7+2916|LSPM J1331+2916|GSC 02003-00139,database-gaia-id,1,2c3def0cf9cc50f269aef513954146b115591829dfa9eb21c405ce789516a848
GJ4063,update-id-gsheet,2110165780975185792,update-id-gsheet,278.6530413646784,database-gaia-id,40.12310663044946,database-gaia-id,57.72563445412844,database-gaia-id,-206.32259865834345,database-gaia-id,91.8544920403801,database-gaia-id,12.6,HEADER[CFHT],10.15342903137207,database-gaia-id,11.739319801330566,database-gaia-id,8.963359832763672,database-gaia-id,2015.5,database-gaia-id,3350.0,HEADER[CFHT],GJ4063|Gaia DR2 2110165780975185792|WISEP J183436.70+400724.3|StKM 2-1382|GJ  4063|[GAL2014] J18346+4007|NLTT 46690|TYC 3109-1699-1|WISEA J183436.71+400724.2|UCAC4 651-063412|ASCC  421007|LSPM J1834+4007|UCAC2  45843486|[RHG95]  2921|LP  229-17|2MASS J18343664+4007266|PM J18346+4007W|USNO-B1.0 1301-00298017|Karmn J18346+401,database-gaia-id,1,c9112772c2f18376cba7f99ba4c43109f46be9388c7d2bd2aea387f268da97f9
