993.253199  480.000000  	 ThI 
993.004640  420.000000  	 ThI 
991.887806  210.000000  	 ArII
991.883762  340.000000  	 ThI 
991.491673  230.000000  	 ThI 
991.382988  1500.000000 	 ThI 
991.355273  280.000000  	 ThI 
991.279211  560.000000  	 Th   
991.018793  340.000000  	 ThI 
990.910733  410.000000  	 ArII
990.860236  240.000000  	 ArII
990.507168  1000.000000 	 ThI 
990.106607  300.000000  	 ThI 
989.876082  1070.000000 	 ThI 
987.652204  1060.000000 	 ThI 
987.533642  150.000000  	 ThI 
987.470159  340.000000  	 ThI 
987.162582  370.000000  	 ThI 
987.059580  520.000000  	 ThI 
986.815338  230.000000  	 ThI 
986.730274  260.000000  	 ThII
985.844408  1620.000000 	 ThI 
985.676591  610.000000  	 ArII
985.216016  700.000000  	 ArII
984.838345  250.000000  	 ThI 
984.361673  110.000000  	 ThI 
984.070187  140.000000  	 ThI 
983.670364  280.000000  	 ThII
983.611904  58000.000000 	 ThI 
983.436481  250.000000  	 ThI 
983.339563  110.000000  	 ThI 
982.914354  46000.000000 	 ThI 
982.186940  310.000000  	 ThI 
981.764770  210.000000  	 ThI 
981.711066  480.000000  	 ArII
981.583934  170.000000  	 ThI 
981.538787  20600.000000 	 ThI 
980.638211  580.000000  	 ArII
980.439526  170.000000  	 ThI 
980.305006  210.000000  	 ThI 
