X,Y,BRIGHTNESS
2053,303,270.22698974609375
3526,303,1938.938720703125
1910,304,2429.7080078125
2315,304,1721.8978271484375
2395,304,4916.005859375
4028,304,1029.303955078125
544,305,550.658203125
2447,305,941.4817504882812
2606,305,974.541748046875
2713,305,2280.346435546875
2995,305,1703.3857421875
3267,305,2312.987060546875
1148,306,418.75762939453125
1721,306,871.4373779296875
2774,307,185.42652893066406
425,308,1928.1693115234375
1365,308,941.0288696289062
2822,308,2823.38037109375
524,309,228.8519287109375
2356,309,988.7101440429688
3248,309,2224.493408203125
58,310,194.41188049316406
1027,310,4087.77685546875
1358,310,385.3740539550781
2166,310,1496.646240234375
3005,310,1542.791015625
3370,310,112.5333480834961
991,311,925.6358642578125
992,311,935.9232177734375
3360,311,500.0968322753906
3361,311,2063.532470703125
1884,312,804.2725219726562
2462,312,1622.138427734375
3158,312,211.08218383789062
3509,312,148.8844451904297
560,313,210.9197998046875
3453,313,536.48828125
1005,314,595.2992553710938
1442,314,915.489013671875
1883,315,637.265869140625
1452,316,1261.2222900390625
1532,316,253.49111938476562
1788,316,1413.24609375
2940,316,1889.515869140625
912,317,2417.77587890625
2615,317,1136.1971435546875
2853,317,1625.4466552734375
2985,317,1374.366943359375
3401,317,1196.3192138671875
2615,318,1149.8416748046875
2785,318,639.7173461914062
3457,318,814.4758911132812
300,320,630.2251586914062
1918,320,1863.2431640625
1074,321,588.746337890625
3020,321,1487.970458984375
2162,322,940.1609497070312
2448,322,2029.59814453125
2835,322,669.720703125
3734,322,639.396728515625
3813,322,1725.7928466796875
3162,323,1770.89306640625
349,324,583.2930297851562
972,324,134.68243408203125
1178,324,1873.470947265625
1467,324,636.39453125
2103,324,119.06143951416016
2434,324,3387.484619140625
2612,324,1779.4637451171875
783,325,278.9097595214844
947,325,1220.6834716796875
1169,325,937.88037109375
2761,325,328.6080017089844
2859,325,508.18695068359375
3165,325,2195.99658203125
3229,325,2548.4609375
3470,325,1795.962646484375
1541,327,256.95440673828125
833,328,2747.620361328125
2535,328,759.1463623046875
2889,328,367.6058044433594
2947,328,1355.6328125
3199,328,1032.5970458984375
280,329,543.1203002929688
462,329,1546.150146484375
3573,329,138.39952087402344
3645,329,4205.65673828125
430,330,523.152099609375
621,330,1365.266357421875
1887,330,715.0008544921875
3723,330,1364.058349609375
214,331,2254.78173828125
2053,331,431.41790771484375
3123,331,355.3782653808594
529,332,4325.76123046875
530,332,2178.6416015625
351,333,1143.7203369140625
529,333,1330.8807373046875
530,333,2253.43994140625
1712,333,592.98388671875
1773,333,1987.65625
3415,333,457.6492919921875
3531,333,103.0165786743164
828,334,240.10345458984375
1427,334,1563.1650390625
2504,334,2293.90380859375
3133,334,184.01583862304688
226,335,981.7061157226562
1587,335,406.46832275390625
1672,335,132.9245147705078
2998,336,277.82244873046875
3920,336,478.07275390625
56,337,715.1015625
2746,337,286.85040283203125
3530,337,1368.1837158203125
655,338,3406.2060546875
1156,338,3202.6533203125
1553,338,2445.469970703125
295,339,813.9115600585938
623,339,2774.0849609375
1394,339,1121.9149169921875
2637,339,511.6811828613281
437,340,628.8805541992188
2417,340,344.4573974609375
2503,340,3233.01416015625
3309,340,1387.5323486328125
558,341,599.4495239257812
655,341,1749.515625
3219,341,245.60292053222656
2076,342,4260.78515625
2689,342,3040.86279296875
3089,342,3781.414306640625
452,343,896.8101196289062
1244,343,2103.983642578125
94,344,605.0870971679688
1122,344,961.5157470703125
1650,344,855.2899169921875
2615,344,903.7761840820312
2855,344,181.645751953125
3014,344,177.77520751953125
3142,344,456.7478942871094
3267,344,1321.052734375
3377,344,2303.053466796875
3565,344,1794.013916015625
3762,344,446.0512390136719
715,345,3520.326416015625
3123,345,259.74945068359375
3476,345,2066.721435546875
3992,345,497.58221435546875
1027,346,4182.9814453125
1144,346,1026.2078857421875
1316,346,663.8761596679688
1317,346,729.7294921875
1410,346,377.6348571777344
1608,346,2629.798095703125
1775,346,1415.1444091796875
2000,346,303.8879699707031
2418,346,1022.9019775390625
2531,346,474.5719299316406
3081,346,1112.4986572265625
3092,346,2562.8603515625
194,347,1749.2886962890625
1169,347,863.4430541992188
1280,347,442.62640380859375
1317,347,822.4800415039062
1319,347,459.05523681640625
3269,347,3038.056640625
1889,348,378.7127990722656
247,349,250.8573455810547
399,349,3283.94921875
1135,349,1405.222900390625
173,350,2391.63818359375
179,350,873.9111938476562
693,351,526.2328491210938
845,351,2005.6954345703125
2209,351,136.2905731201172
2353,351,609.7550659179688
2876,351,857.6432495117188
3147,351,1099.3890380859375
399,352,373.3688659667969
1176,352,2795.0966796875
1534,352,3538.432373046875
3394,352,298.2337951660156
3706,352,1252.3555908203125
674,353,534.6258544921875
1183,353,1955.029052734375
1497,353,368.962890625
3043,353,1001.303955078125
1497,354,1279.78466796875
1862,354,146.69839477539062
1863,354,583.1328125
3447,354,3024.471435546875
1400,355,2253.10302734375
1862,355,1133.4141845703125
1863,355,1224.291259765625
2363,355,2577.48095703125
166,356,830.4138793945312
626,356,305.842041015625
1862,356,179.8324432373047
1863,356,164.77737426757812
3552,356,180.6016845703125
464,357,2758.63232421875
1627,357,3338.534423828125
1859,357,196.81289672851562
500,358,786.1989135742188
2267,358,1276.7542724609375
791,359,802.2030029296875
2060,359,666.466552734375
3518,360,2675.42578125
3817,360,209.40403747558594
1947,361,679.6978759765625
298,362,3576.318359375
2193,362,128.17855834960938
1052,363,2214.141845703125
1237,363,1430.4267578125
1276,363,190.82546997070312
2002,363,883.2933349609375
2214,363,1721.51611328125
2816,363,1209.7784423828125
3040,363,108.62915802001953
381,364,891.6885986328125
2107,364,4054.617919921875
2182,364,1089.6749267578125
2182,365,4304.95703125
3264,365,626.8065185546875
3876,365,580.1525268554688
1158,366,133.8142852783203
1317,366,853.7236328125
1319,366,1382.7178955078125
1549,366,708.7625122070312
2219,366,1382.3900146484375
3151,366,655.5120849609375
3518,366,555.08837890625
727,367,283.4858093261719
1451,367,1176.9283447265625
1549,367,135.9209442138672
1560,367,1331.7586669921875
1855,367,4165.56103515625
3018,367,1723.4271240234375
3134,367,588.399169921875
3437,367,358.8851623535156
3484,367,1067.1103515625
3947,367,1382.61181640625
1403,368,1212.853759765625
1518,368,1137.532470703125
1519,368,1238.5960693359375
1819,368,1895.546142578125
3070,368,1087.643310546875
3460,368,2505.6923828125
3705,368,1466.5184326171875
911,369,103.22702026367188
1110,369,2290.573974609375
1193,369,2241.92822265625
1221,369,1546.5118408203125
1518,369,1160.5858154296875
1519,369,1123.86572265625
1880,369,1174.458251953125
2267,369,1253.1524658203125
2690,369,1211.2166748046875
2847,369,1194.874267578125
2277,370,1591.8946533203125
3682,370,1364.179931640625
328,371,151.04391479492188
1740,371,724.8507690429688
2462,371,830.5398559570312
2681,371,4262.8056640625
3252,371,825.3788452148438
3610,371,5836.88427734375
514,372,2371.20849609375
525,372,1996.3765869140625
596,372,1023.6326293945312
1102,372,1510.2703857421875
1576,372,1302.5150146484375
2259,372,1949.8304443359375
2354,373,311.0867004394531
3083,373,172.113037109375
3772,373,1025.272705078125
617,374,1151.0341796875
2278,374,575.8502197265625
495,375,2872.96435546875
2249,375,1949.909912109375
2627,375,764.2639770507812
3216,375,4403.29052734375
3401,375,551.1796875
3566,375,571.7155151367188
331,376,1937.1356201171875
1340,376,2347.0439453125
1389,376,727.6311645507812
1468,376,443.8403015136719
3516,376,351.1520690917969
1156,377,2371.630859375
1157,377,736.1358642578125
1454,377,901.3832397460938
1881,377,2601.150634765625
1991,377,3980.426025390625
2374,377,3112.60205078125
1391,378,1140.8558349609375
2585,378,369.8305969238281
2658,378,2131.082763671875
3258,379,634.880126953125
746,380,1117.245849609375
1902,380,834.4050903320312
2260,380,189.9910125732422
2265,380,3706.580810546875
2273,380,776.8705444335938
3291,380,598.7034912109375
2970,381,3102.49267578125
2976,381,1009.8556518554688
3189,381,3762.147705078125
1052,382,1122.8946533203125
2491,382,932.522216796875
3375,382,261.8471984863281
4051,382,1860.245849609375
1322,383,2269.7890625
3060,383,2296.254638671875
3205,383,319.8416748046875
3409,383,3089.725830078125
3419,383,707.7825927734375
1129,384,173.47286987304688
1975,384,278.49603271484375
2459,384,265.38623046875
2859,384,225.6668243408203
3107,384,1448.966796875
4001,384,291.29229736328125
1796,385,1531.9893798828125
1873,385,655.1923217773438
3564,385,998.3494262695312
99,386,1505.19580078125
521,386,187.28103637695312
566,386,1839.6231689453125
3152,386,2686.574462890625
28,387,160.0484161376953
838,387,866.0723876953125
1682,387,1151.04638671875
1946,387,1148.554443359375
2705,387,3011.705810546875
2496,388,960.9531860351562
2697,388,2997.780517578125
3492,388,812.7418823242188
1423,389,4420.3212890625
2645,389,825.1456909179688
3361,389,2814.618896484375
1334,390,254.0489501953125
1894,390,170.81338500976562
2949,390,1217.3914794921875
3601,390,496.8598327636719
646,391,951.8689575195312
1215,391,263.9784240722656
2661,391,138.8330535888672
3054,391,367.9958190917969
3056,391,176.00051879882812
3110,391,1413.3463134765625
3639,391,679.3018798828125
1430,392,1317.96630859375
2654,392,3392.551025390625
2698,392,199.51002502441406
3557,392,1188.545654296875
3558,392,1246.294189453125
214,393,1281.98193359375
486,393,2206.1181640625
884,393,2184.211669921875
1488,394,257.5135192871094
2263,394,3167.64208984375
2919,394,833.8751831054688
3298,394,1508.5140380859375
778,395,110.32432556152344
787,395,1961.566162109375
854,395,2329.6640625
1244,395,3514.6484375
1754,395,2809.57568359375
3278,395,526.8978881835938
893,396,1131.4296875
1613,396,1576.3489990234375
1939,396,413.88671875
3442,396,1475.0904541015625
1050,397,1237.4517822265625
1529,397,105.04755401611328
2527,397,777.21826171875
3193,397,3798.827392578125
733,398,571.3565063476562
1927,398,3486.57958984375
2147,398,4509.69384765625
3049,398,3190.650390625
1261,399,103.06430053710938
1980,399,2825.981689453125
2958,399,481.91790771484375
1824,400,1845.4583740234375
2285,400,780.37060546875
410,401,2052.56396484375
2762,401,1831.3585205078125
3196,401,545.1047973632812
3659,401,2366.602294921875
832,402,1435.142578125
1348,402,2922.18115234375
3227,402,865.534423828125
3809,402,1105.3931884765625
808,403,1430.0411376953125
809,403,1516.1844482421875
967,403,189.3373260498047
1397,403,4840.65087890625
2359,403,1980.5667724609375
492,404,1036.14306640625
1366,404,1709.8143310546875
165,405,1302.4697265625
575,405,626.4223022460938
1924,405,4967.634765625
683,406,1768.04248046875
1320,406,1228.43701171875
2625,406,890.5441284179688
3235,406,735.8146362304688
547,407,1858.8134765625
2710,407,1289.43310546875
3692,407,320.4620056152344
2802,408,174.21656799316406
3294,408,2740.586181640625
98,409,178.59039306640625
3355,409,636.4605712890625
3390,409,774.9843139648438
1874,410,1117.111328125
3084,410,2907.421630859375
475,411,300.6082763671875
1305,411,2624.60595703125
2110,411,3466.16650390625
2199,411,210.834716796875
2997,411,1155.7459716796875
3601,411,3532.887451171875
505,412,699.2865600585938
618,412,1219.18017578125
2237,412,1606.451416015625
2439,412,4524.4814453125
2664,412,1088.0006103515625
3886,412,772.6506958007812
619,413,2319.22900390625
1894,413,209.17013549804688
3139,413,3104.59033203125
3441,413,538.619140625
3712,413,1455.6192626953125
3902,413,635.6971435546875
51,414,5483.01171875
2761,414,1473.496826171875
3545,414,1045.1986083984375
4044,414,922.8046264648438
576,415,2765.673095703125
1318,415,1348.250732421875
1811,415,5401.56640625
2582,415,1410.98291015625
3792,415,1075.8017578125
1182,416,835.3598022460938
3707,416,319.8238220214844
445,417,1945.8896484375
1266,417,1427.1800537109375
2461,417,211.38523864746094
2671,418,670.9697875976562
3257,418,1036.9261474609375
479,419,1439.3895263671875
639,419,397.6069030761719
826,419,1376.1405029296875
2234,419,206.27328491210938
3843,419,1255.8006591796875
3949,419,1031.8348388671875
218,420,691.443115234375
3289,420,397.4548034667969
3796,420,1535.8807373046875
539,421,946.5064086914062
1027,421,808.2445678710938
1578,421,769.2877807617188
2322,421,3100.009033203125
2516,421,3541.431884765625
1195,422,1450.7535400390625
1751,422,118.58412170410156
2661,422,701.0491333007812
2774,422,268.480712890625
3075,422,916.958251953125
3255,422,677.5765380859375
3612,422,764.751953125
15,423,104.3400650024414
513,423,479.9864807128906
601,423,798.5589599609375
2034,423,786.074951171875
3006,423,144.07386779785156
3298,423,1698.427734375
1913,424,860.8118896484375
2652,424,602.658447265625
3242,424,2202.831298828125
3271,424,541.369140625
3589,424,595.5038452148438
3669,424,1407.1893310546875
593,425,978.5567626953125
2472,425,444.37139892578125
2954,425,606.9542846679688
3115,425,320.7666320800781
4077,425,2037.9178466796875
3271,426,646.3949584960938
3560,426,3029.87109375
1713,427,1535.3018798828125
3078,427,892.02587890625
3170,427,383.8110046386719
3591,427,128.29701232910156
884,428,131.0458526611328
1213,428,1885.590087890625
2194,428,1068.232421875
2200,428,757.0025634765625
1850,429,2322.207275390625
2419,429,1278.9835205078125
3805,429,1367.812744140625
1326,430,2235.507568359375
3933,430,1248.5714111328125
1187,431,2097.1689453125
1623,431,1530.22998046875
1763,431,1191.95751953125
2522,431,1434.7593994140625
2376,432,165.6663055419922
85,433,698.4866333007812
1472,433,1944.3057861328125
2057,433,2196.709228515625
2618,433,1470.3214111328125
3229,433,3195.894775390625
1483,434,1903.3309326171875
919,435,1325.5489501953125
944,435,741.3233642578125
2422,435,479.23455810546875
2554,435,2233.068603515625
3208,435,421.80389404296875
3319,435,1796.0677490234375
3534,435,2818.64599609375
90,436,684.2838745117188
2888,436,1916.3304443359375
3679,436,343.6990966796875
704,437,459.4886779785156
2250,437,2307.604736328125
2344,437,3001.52099609375
2915,437,1268.1444091796875
3058,437,158.49415588378906
3839,437,2879.63427734375
1372,438,2350.728759765625
1961,438,2336.326904296875
3634,438,2406.19287109375
2922,439,2681.461181640625
3531,439,237.71485900878906
4065,439,274.8556823730469
160,440,887.8307495117188
872,440,360.9588623046875
2196,440,358.2362060546875
2809,440,469.0268249511719
2919,440,2500.983154296875
3181,440,1116.7720947265625
3743,440,3870.79345703125
648,441,4617.7666015625
1149,441,332.86431884765625
1856,441,2382.55908203125
2496,441,1742.298095703125
3268,441,531.2531127929688
3126,442,2856.912109375
127,443,2348.6806640625
435,443,170.7356719970703
563,443,2184.40869140625
685,443,1008.1917724609375
921,443,1090.1522216796875
2307,443,160.8905487060547
2976,443,975.37841796875
3541,443,775.4268798828125
523,444,1056.138671875
4077,444,3049.395751953125
1958,445,871.3502197265625
3030,445,456.81591796875
3336,445,377.0296325683594
3440,445,2223.3212890625
3559,445,1608.8756103515625
1048,446,770.62841796875
1859,446,466.0830993652344
2345,446,463.1997375488281
51,447,1239.431884765625
436,447,2343.321044921875
2847,447,1951.65869140625
3275,447,3013.71435546875
1171,448,856.516845703125
2337,448,715.882080078125
3908,448,441.5645751953125
301,449,1015.9814453125
1048,449,297.9779357910156
1202,449,1023.3125
1709,449,2440.82958984375
2235,449,163.9906463623047
2469,449,4310.18701171875
733,450,473.51116943359375
1948,450,110.44922637939453
665,451,2231.5908203125
974,451,1412.63671875
2798,451,5004.53857421875
2799,451,165.31024169921875
3456,451,116.61497497558594
18,452,549.321533203125
1354,452,961.9681396484375
1424,452,2049.089111328125
2265,452,1912.396728515625
3066,452,706.721435546875
3252,452,2228.107177734375
299,453,1591.8585205078125
757,453,3368.30908203125
1035,453,2941.62060546875
1624,453,3183.271484375
2493,453,1934.9444580078125
3900,453,1060.400634765625
357,454,859.5824584960938
921,454,1291.845458984375
1149,454,1066.506591796875
2972,454,205.53024291992188
2973,454,758.0545654296875
1342,455,435.8351135253906
1767,455,2360.885986328125
2126,455,1240.133544921875
2513,455,1152.11083984375
2720,455,4008.771484375
3359,455,1430.38818359375
406,456,396.3183288574219
1145,456,2972.06884765625
1399,456,299.15118408203125
1621,456,113.38452911376953
2206,456,1553.5023193359375
2313,456,3096.2509765625
2404,456,2950.265869140625
3075,456,1468.4527587890625
3439,456,415.2879943847656
3579,456,1325.509033203125
3799,456,900.0224609375
744,457,487.87469482421875
3293,457,929.1266479492188
752,458,3709.28759765625
1484,458,863.169921875
2150,458,695.8115234375
3074,458,1486.6500244140625
3367,458,493.7814025878906
3491,458,1472.9404296875
3874,458,1825.441162109375
46,459,1260.727783203125
1634,459,2088.277099609375
2271,459,866.32470703125
3558,459,820.8424072265625
1842,460,556.4827270507812
1979,460,2935.0029296875
2940,460,355.4305114746094
144,461,451.9049987792969
1192,461,2458.97021484375
2291,461,1620.8099365234375
300,462,133.61282348632812
535,462,3187.583984375
1210,462,2771.635498046875
1792,462,1566.1065673828125
1857,462,3359.08837890625
2330,462,1170.8876953125
2968,462,100.053466796875
110,463,2776.564453125
1576,463,500.63909912109375
2899,463,2532.88330078125
2926,464,958.5958251953125
3586,464,1450.4124755859375
3732,464,692.9750366210938
3821,464,1028.0684814453125
623,465,1779.724609375
1372,465,1432.23046875
2705,465,2304.746337890625
3629,465,1233.01318359375
1624,466,1442.94580078125
2143,466,539.8076171875
2395,466,790.721923828125
118,467,1465.45849609375
441,467,193.8206787109375
1724,467,223.8430938720703
2630,467,1300.1358642578125
1972,468,1414.17431640625
2357,468,1916.3984375
2668,468,1126.879638671875
3715,468,562.203125
3764,468,955.6923828125
424,469,1257.418212890625
507,469,1005.8389892578125
1000,469,1508.927734375
1218,469,127.60089874267578
3148,469,1609.0947265625
328,470,804.0144653320312
2547,470,1873.968994140625
2908,470,325.7483215332031
2982,470,3015.485107421875
15,471,304.9368896484375
1222,471,2364.613525390625
1233,471,1743.9520263671875
2093,471,1113.662353515625
2102,471,2813.175537109375
2556,471,1901.957763671875
3017,471,1593.3363037109375
3179,471,2686.26611328125
3206,471,2201.2294921875
3242,471,291.8646545410156
3427,471,3285.96630859375
616,472,673.58251953125
1685,472,1393.340576171875
3420,472,1222.1231689453125
2381,473,842.5147705078125
2450,473,1877.0042724609375
745,474,177.97010803222656
2830,474,1081.4708251953125
3728,474,606.7285766601562
3980,474,247.0987548828125
1109,475,3054.119873046875
2234,475,1960.4530029296875
2971,475,1004.4007568359375
3170,475,421.5111999511719
3315,475,413.2159118652344
3522,475,710.6028442382812
795,476,3794.190673828125
1978,476,3431.8310546875
2290,476,819.193603515625
2594,476,1105.89892578125
2833,476,690.4490966796875
3275,476,6702.08349609375
3917,476,1942.1148681640625
703,477,491.35076904296875
1055,477,2529.60400390625
1169,477,242.28599548339844
1885,477,665.1205444335938
2265,477,168.7499542236328
2731,477,280.3506774902344
2834,477,1559.5791015625
2767,478,1966.0184326171875
2865,478,171.9212188720703
106,479,1217.8038330078125
366,479,720.0535278320312
1587,479,316.2876892089844
3476,479,1686.6134033203125
3663,479,722.60595703125
3445,480,1149.693359375
299,481,2178.1513671875
909,481,391.6976623535156
3517,481,1281.10888671875
299,482,168.14280700683594
1398,482,2053.111328125
1952,482,2598.25439453125
2252,482,1147.55908203125
2729,482,3365.114013671875
3447,482,1690.0015869140625
3448,482,259.17584228515625
2335,484,1360.241943359375
3022,484,295.69073486328125
3036,484,1586.7342529296875
2145,485,1170.7510986328125
2146,486,1460.8988037109375
2515,486,1703.0528564453125
2834,486,438.4285888671875
277,487,1098.3873291015625
1106,487,1624.5882568359375
2891,487,1263.452880859375
3050,487,846.68115234375
1272,488,202.96115112304688
1273,488,135.30149841308594
1946,488,818.7515869140625
2907,488,2120.371826171875
3240,488,1644.074462890625
3643,488,2493.085693359375
1639,489,1688.8773193359375
2276,489,247.15867614746094
3011,489,1284.9354248046875
3070,489,2244.43359375
335,490,1039.253662109375
649,490,123.52178192138672
1652,490,206.1463623046875
2835,491,231.52024841308594
3529,491,713.4924926757812
3609,491,1092.10205078125
4022,491,153.28392028808594
657,492,2366.5439453125
704,492,488.2500915527344
1553,492,6126.32421875
2012,492,261.782470703125
2407,492,3092.45751953125
3304,492,1697.3895263671875
1755,493,846.1502075195312
2922,493,1231.3270263671875
3487,493,1262.1363525390625
3685,493,1137.9173583984375
656,494,225.3316650390625
1072,494,1284.905029296875
1358,494,1305.035888671875
1755,494,1573.2181396484375
1825,494,589.690185546875
3676,494,1305.4566650390625
1282,495,148.04061889648438
1446,495,3025.991455078125
3293,495,1597.1004638671875
3296,495,588.9151611328125
3593,495,566.902587890625
440,496,1137.9576416015625
2068,496,228.49530029296875
2258,496,2002.3448486328125
2549,496,1474.0330810546875
3168,496,785.603271484375
3800,496,1975.444091796875
2073,497,3147.093017578125
2544,497,125.3311538696289
2550,497,799.9494018554688
3957,497,294.1241149902344
353,498,407.29034423828125
3391,498,1600.7960205078125
3587,498,3042.0322265625
106,499,1179.1214599609375
2824,499,118.65298461914062
3015,499,255.07167053222656
2824,500,1218.6646728515625
2993,500,2707.273681640625
3044,500,174.2251434326172
3467,500,597.7368774414062
3892,500,1003.34130859375
1411,501,1845.863037109375
1519,501,1601.965576171875
2163,501,873.3468627929688
2862,501,1308.00537109375
1795,502,115.9712905883789
3268,502,2720.497802734375
3552,502,1305.3359375
283,503,376.7508239746094
2341,503,1064.86865234375
2806,503,679.9523315429688
712,504,3542.03173828125
1248,504,3731.025146484375
3286,504,652.6854858398438
764,505,3072.328369140625
1640,505,1620.3988037109375
2026,505,1570.7176513671875
2555,505,742.5489501953125
3212,505,5032.28662109375
3299,505,4061.45556640625
456,506,1575.97802734375
1694,506,1294.55126953125
2501,506,1050.5050048828125
2565,506,256.86077880859375
2875,506,1290.63818359375
1971,507,756.7540893554688
3823,507,1176.5458984375
1096,508,543.3156127929688
1559,508,494.0148620605469
3248,508,1544.455078125
864,509,173.52700805664062
1112,509,1113.660888671875
531,510,1169.527099609375
933,510,830.2465209960938
1297,510,958.6024169921875
1734,510,203.3096160888672
1866,510,1218.996826171875
2050,510,252.45465087890625
2715,510,1642.065185546875
1649,511,274.1343688964844
2462,511,778.0574340820312
3032,511,889.77294921875
1561,512,4054.310791015625
1620,512,2114.861328125
2343,512,166.97071838378906
2859,512,4634.267578125
3330,512,470.7227478027344
1120,513,318.9085998535156
1194,513,1115.196533203125
1991,513,2686.4453125
2106,513,1080.3023681640625
2413,513,236.36300659179688
65,514,2742.401611328125
1370,514,321.260986328125
1377,514,115.82599639892578
1397,514,242.76754760742188
2819,514,492.0118713378906
3006,514,511.0180969238281
529,515,651.8231201171875
1210,515,647.1105346679688
2599,515,1882.1234130859375
2660,515,442.6318664550781
3208,515,851.3274536132812
3761,515,1126.09423828125
484,516,179.01406860351562
2544,516,359.40997314453125
2766,516,293.41986083984375
2817,516,2671.3583984375
2941,516,722.4309692382812
3482,516,524.3450927734375
103,517,2528.320068359375
2072,517,112.9310302734375
2383,517,4594.7724609375
2815,517,2363.63134765625
3328,517,1032.2548828125
3756,517,1181.4814453125
8,518,345.8255615234375
3233,518,1785.85986328125
3387,518,839.0159301757812
3723,518,660.3958740234375
128,519,1865.723388671875
3231,519,1216.8262939453125
3254,519,2832.687255859375
3690,519,1891.9427490234375
783,520,2216.557373046875
929,520,796.4103393554688
1772,520,266.6058044433594
2385,520,1341.4454345703125
2415,520,1770.763916015625
2763,520,293.5954895019531
3358,520,344.4825439453125
560,521,1390.0604248046875
832,521,2875.056640625
894,521,2033.3121337890625
3231,521,518.5576171875
3318,521,2228.891845703125
528,522,335.3447265625
929,522,1034.6605224609375
1948,522,1703.4710693359375
2178,522,1773.641357421875
3232,522,256.5472717285156
413,523,1023.2205200195312
799,523,965.5121459960938
819,523,361.86016845703125
1640,523,154.332763671875
1641,523,455.1444396972656
1992,523,2487.486572265625
3363,523,500.6902160644531
139,524,193.6450958251953
383,524,2114.701416015625
554,524,270.1247253417969
880,524,2679.061767578125
2171,524,1323.7066650390625
2483,524,2949.39453125
2550,524,3639.618896484375
2563,524,372.78961181640625
157,525,2931.39453125
497,525,203.86766052246094
978,525,4432.9130859375
1002,525,149.2567901611328
1825,525,811.0234985351562
2038,525,2134.23388671875
2556,525,1888.46142578125
3224,525,1787.30322265625
3313,525,891.324462890625
3672,525,135.87838745117188
1606,526,440.5431213378906
1607,526,620.7783203125
1606,527,340.73919677734375
1906,527,2390.825439453125
1921,527,1683.4462890625
2467,527,836.9258422851562
3247,527,1695.22412109375
3691,527,3182.7509765625
96,528,181.79867553710938
3398,528,3489.51904296875
290,529,1817.9805908203125
890,529,1897.0675048828125
2066,529,201.4031219482422
3113,529,596.9605102539062
3225,529,510.2982177734375
3431,529,1969.4605712890625
3563,529,1427.0404052734375
3903,529,2492.16796875
1687,530,1748.474365234375
3066,530,737.1556396484375
3920,530,312.440673828125
25,531,1540.8358154296875
990,531,366.03155517578125
1937,531,222.71600341796875
2829,531,2319.39599609375
2984,531,316.37213134765625
470,532,1635.14111328125
2162,532,463.68426513671875
3195,532,3388.350830078125
3598,532,753.5715942382812
308,533,385.3136901855469
1357,533,609.9175415039062
1791,533,998.6163940429688
3429,533,4021.581787109375
3598,533,1057.3265380859375
348,534,819.3804931640625
3295,534,565.6439208984375
3306,534,1402.931396484375
2438,535,221.48843383789062
3105,535,515.883544921875
3190,535,3621.398193359375
3380,535,666.0599365234375
3600,535,2967.813232421875
1743,536,1509.640869140625
1744,536,462.271484375
2923,536,1006.6903686523438
3595,536,100.99845123291016
1404,537,3239.2880859375
1643,537,726.619873046875
2225,537,2650.097900390625
2550,537,2021.980712890625
3902,537,1456.171142578125
1908,538,1403.623779296875
1957,538,195.98046875
3017,538,1115.6817626953125
3582,538,1372.27734375
3652,538,1237.6082763671875
1689,539,2806.905029296875
2820,540,375.9745788574219
3744,540,1434.914794921875
1128,541,1815.214111328125
2820,541,3581.66650390625
3872,541,2870.608642578125
898,542,2367.786865234375
1286,542,171.16806030273438
1324,542,2314.668212890625
2093,542,911.2489013671875
2546,542,306.0555114746094
3105,542,1232.764892578125
3405,542,2100.288818359375
407,543,489.2312927246094
748,543,1987.701904296875
1592,543,3237.53515625
3021,543,599.1068725585938
221,544,908.2242431640625
750,544,300.02593994140625
1252,544,849.2188110351562
1816,544,638.3646240234375
2126,545,1050.7572021484375
2316,545,1597.5606689453125
2644,545,1444.7305908203125
3038,545,999.9741821289062
3122,545,2036.883544921875
737,546,921.5721435546875
944,546,1137.7889404296875
1307,546,102.52814483642578
1410,546,395.84124755859375
2484,546,950.8076171875
3060,546,158.33160400390625
3249,546,213.9912872314453
139,547,604.5787963867188
1742,547,274.5192565917969
2613,547,2916.6982421875
2709,548,629.7273559570312
3160,548,488.4884033203125
635,549,2425.3974609375
2268,549,1582.015380859375
3564,549,231.59466552734375
1214,550,1930.883544921875
1988,550,6991.02978515625
2209,550,109.5390625
2540,550,742.5980224609375
172,551,1427.3367919921875
383,552,2855.772705078125
635,552,1827.9140625
719,552,2148.386962890625
1677,552,1455.76123046875
3002,552,1278.4810791015625
3826,552,473.2306213378906
1657,553,733.4207153320312
2686,553,3164.551025390625
3381,553,1385.5244140625
172,554,287.8558654785156
1882,554,4799.64599609375
2927,554,6582.90380859375
3472,554,1582.1873779296875
2254,555,687.3731079101562
2814,555,2230.35400390625
2824,555,1416.167724609375
1914,556,3852.00146484375
2889,556,1286.021484375
3062,556,609.1703491210938
885,557,1257.8140869140625
1522,557,1424.71630859375
1984,557,1158.9691162109375
3331,557,476.6325988769531
831,558,361.6434631347656
1535,558,983.702880859375
3743,558,1609.124267578125
339,559,949.0415649414062
1519,559,1886.8677978515625
2261,559,115.0909652709961
2321,559,370.8515625
3183,559,1704.8055419921875
1882,560,221.5830535888672
1911,560,1058.781982421875
3194,560,1281.5347900390625
575,561,1134.4129638671875
1597,561,583.2014770507812
1724,561,1420.1632080078125
1784,561,136.451171875
1785,561,366.874267578125
2929,561,1942.5770263671875
1106,562,1019.90673828125
1784,562,249.0791473388672
2458,562,300.1802978515625
2040,563,498.7430725097656
2705,563,1812.260986328125
3236,563,2019.75390625
2224,564,959.7648315429688
2803,564,521.5031127929688
2829,564,354.3312683105469
2973,564,1977.5797119140625
788,565,212.9669952392578
1428,565,356.0667419433594
